,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
144,144,0.6354166666666666,2023-04-04 00:27:43.555726,2023-04-04 00:27:46.418271,0 days 00:00:02.862545,0.151650556075278,182,41,9.457742449066451,0.6009022742668194,COMPLETE
145,145,0.6197916666666666,2023-04-04 00:27:46.418609,2023-04-04 00:27:48.822884,0 days 00:00:02.404275,0.1780937666086385,180,41,8.982208002203109,0.6208420027594637,COMPLETE
146,146,0.609375,2023-04-04 00:27:48.823215,2023-04-04 00:27:50.572510,0 days 00:00:01.749295,0.2512308339485262,180,41,9.020972105734653,0.6136600862331276,COMPLETE
147,147,0.609375,2023-04-04 00:27:50.572844,2023-04-04 00:27:53.107509,0 days 00:00:02.534665,0.17510859464453363,183,38,8.208744567980816,0.520120884887724,COMPLETE
148,148,0.6041666666666666,2023-04-04 00:27:53.107839,2023-04-04 00:27:55.222455,0 days 00:00:02.114616,0.21298018464770901,185,40,8.879585366074027,0.8671142110524924,COMPLETE
149,149,0.6145833333333334,2023-04-04 00:27:55.222788,2023-04-04 00:27:57.022029,0 days 00:00:01.799241,0.23897427146511863,182,41,7.299636831547005,0.6645475971564838,COMPLETE
150,150,0.59375,2023-04-04 00:27:57.022364,2023-04-04 00:27:58.475962,0 days 00:00:01.453598,0.3107143012182949,180,37,9.366715686337654,0.8576218671079352,COMPLETE
151,151,0.6041666666666666,2023-04-04 00:27:58.476299,2023-04-04 00:28:01.084763,0 days 00:00:02.608464,0.1650904377579035,183,43,8.668011532112635,1.1236816275960326,COMPLETE
152,152,0.5989583333333334,2023-04-04 00:28:01.085098,2023-04-04 00:28:04.755693,0 days 00:00:03.670595,0.11889205641918929,180,39,9.153683335910138,0.9364511767131679,COMPLETE
153,153,0.6197916666666666,2023-04-04 00:28:04.756030,2023-04-04 00:28:07.200646,0 days 00:00:02.444616,0.1837056840425255,186,41,9.462023537163256,1.2598289280939352,COMPLETE
154,154,0.5885416666666666,2023-04-04 00:28:07.200984,2023-04-04 00:28:09.752335,0 days 00:00:02.551351,0.17678163597506474,189,40,8.390632501972062,0.69183308671188,COMPLETE
155,155,0.6145833333333334,2023-04-04 00:28:09.752666,2023-04-04 00:28:12.601785,0 days 00:00:02.849119,0.15384624377543557,185,42,9.456729743769825,1.2608254841698598,COMPLETE
156,156,0.578125,2023-04-04 00:28:12.602114,2023-04-04 00:28:14.831665,0 days 00:00:02.229551,0.21021295098451218,193,41,8.996067947032088,1.546902624164321,COMPLETE
157,157,0.59375,2023-04-04 00:28:14.832001,2023-04-04 00:28:17.163193,0 days 00:00:02.331192,0.18981240237178487,187,43,8.784211033401068,0.5054125158034783,COMPLETE
158,158,0.6041666666666666,2023-04-04 00:28:17.163527,2023-04-04 00:28:18.814742,0 days 00:00:01.651215,0.26854695166623954,190,40,6.371726271354321,1.0637037654927168,COMPLETE
159,159,0.5989583333333334,2023-04-04 00:28:18.815084,2023-04-04 00:28:22.370887,0 days 00:00:03.555803,0.12774929176687652,185,39,9.293764832073373,0.8350719262152494,COMPLETE
160,160,0.5052083333333334,2023-04-04 00:28:22.371222,2023-04-04 00:28:24.864952,0 days 00:00:02.493730,0.22739797056339428,226,38,9.08282703712065,1.204693833627845,COMPLETE
161,161,0.4739583333333333,2023-04-04 00:28:24.865290,2023-04-04 00:28:28.769799,0 days 00:00:03.904509,0.15374888383088442,244,42,9.567483193970304,1.6528174468505177,COMPLETE
162,162,0.6041666666666666,2023-04-04 00:28:28.770129,2023-04-04 00:28:31.094120,0 days 00:00:02.323991,0.19916046425082404,183,21,5.473443407009292,1.377095591192912,COMPLETE
163,163,0.6145833333333334,2023-04-04 00:28:31.094451,2023-04-04 00:28:33.520871,0 days 00:00:02.426420,0.17653972684730956,180,41,8.61238497196199,0.9180682666375451,COMPLETE
164,164,0.625,2023-04-04 00:28:33.521212,2023-04-04 00:28:36.652026,0 days 00:00:03.130814,0.1422511808392083,182,40,9.773551737817934,0.7392162200999289,COMPLETE
165,165,0.453125,2023-04-04 00:28:36.652357,2023-04-04 00:28:41.253470,0 days 00:00:04.601113,0.13982326017600094,257,44,9.466559551178682,0.6768505968171964,COMPLETE
166,166,0.59375,2023-04-04 00:28:41.253814,2023-04-04 00:28:45.480026,0 days 00:00:04.226212,0.10895136212457832,186,39,8.866154361537662,1.0524910602885522,COMPLETE
167,167,0.6197916666666666,2023-04-04 00:28:45.480522,2023-04-04 00:28:47.812201,0 days 00:00:02.331679,0.1863856884705429,182,42,9.691613757500562,0.7648099487907714,COMPLETE
168,168,0.6354166666666666,2023-04-04 00:28:47.812536,2023-04-04 00:28:50.166383,0 days 00:00:02.353847,0.18535211977257315,182,42,9.701198929759494,0.706197025487428,COMPLETE
169,169,0.6145833333333334,2023-04-04 00:28:50.166728,2023-04-04 00:28:52.256309,0 days 00:00:02.089581,0.21564332277160286,187,43,9.38823430391598,0.5475421222931076,COMPLETE
170,170,0.6145833333333334,2023-04-04 00:28:52.256645,2023-04-04 00:28:55.394392,0 days 00:00:03.137747,0.14369450135984085,184,41,9.745927160012595,0.8449385317056513,COMPLETE
171,171,0.609375,2023-04-04 00:28:55.394740,2023-04-04 00:28:57.877330,0 days 00:00:02.482590,0.17466994725822566,182,42,9.816353859385599,0.718953382370854,COMPLETE
172,172,0.6197916666666666,2023-04-04 00:28:57.877674,2023-04-04 00:29:00.207204,0 days 00:00:02.329530,0.19628483694720114,182,40,9.638813295903342,1.101260820092685,COMPLETE
173,173,0.609375,2023-04-04 00:29:00.207548,2023-04-04 00:29:02.548166,0 days 00:00:02.340618,0.18760039373069906,182,41,9.552151077276436,0.5044840031804299,COMPLETE
174,174,0.6145833333333334,2023-04-04 00:29:02.548508,2023-04-04 00:29:04.438366,0 days 00:00:01.889858,0.23698342701750735,185,42,9.197108265705664,0.8283026102744087,COMPLETE
175,175,0.578125,2023-04-04 00:29:04.438710,2023-04-04 00:29:07.267886,0 days 00:00:02.829176,0.15887938777395705,189,43,9.793775291238864,5.7473038732144595,COMPLETE
176,176,0.5364583333333334,2023-04-04 00:29:07.268224,2023-04-04 00:29:09.724678,0 days 00:00:02.456454,0.2174071799300619,216,40,9.372091210828843,1.2552437629319444,COMPLETE
177,177,0.3802083333333333,2023-04-04 00:29:09.725022,2023-04-04 00:29:15.030158,0 days 00:00:05.305136,0.13003250786437512,273,44,9.146670695549886,0.9546439361393673,COMPLETE
178,178,0.6302083333333334,2023-04-04 00:29:15.030507,2023-04-04 00:29:17.430759,0 days 00:00:02.400252,0.18456185327665775,180,39,9.838703948853144,0.7197297832015029,COMPLETE
179,179,0.625,2023-04-04 00:29:17.431098,2023-04-04 00:29:20.082234,0 days 00:00:02.651136,0.1655908570818404,180,38,9.89388802261872,1.4595373076263507,COMPLETE
180,180,0.6197916666666666,2023-04-04 00:29:20.082577,2023-04-04 00:29:22.957049,0 days 00:00:02.874472,0.1545166355770701,181,38,9.854451701363955,1.467730381701049,COMPLETE
181,181,0.5364583333333334,2023-04-04 00:29:22.957391,2023-04-04 00:29:23.930036,0 days 00:00:00.972645,0.46847476986619274,180,39,4.243452081881878,4.619408022880137,COMPLETE
182,182,0.609375,2023-04-04 00:29:23.930371,2023-04-04 00:29:26.687220,0 days 00:00:02.756849,0.16359928297060808,184,37,9.608231195773936,1.0976891097302215,COMPLETE
183,183,0.5989583333333334,2023-04-04 00:29:26.687563,2023-04-04 00:29:28.879160,0 days 00:00:02.191597,0.20767410798937974,186,40,9.980431941934853,0.6982918116112694,COMPLETE
184,184,0.625,2023-04-04 00:29:28.879511,2023-04-04 00:29:31.346568,0 days 00:00:02.467057,0.17428810092333927,180,41,9.468038713618292,1.407102209192897,COMPLETE
185,185,0.609375,2023-04-04 00:29:31.346910,2023-04-04 00:29:34.520004,0 days 00:00:03.173094,0.1403128805716154,180,39,9.803689648000782,1.7096553971080817,COMPLETE
186,186,0.5833333333333334,2023-04-04 00:29:34.520337,2023-04-04 00:29:38.352046,0 days 00:00:03.831709,0.11672587277984554,183,39,9.242983187604729,0.5012946825882892,COMPLETE
187,187,0.6302083333333334,2023-04-04 00:29:38.352394,2023-04-04 00:29:40.937414,0 days 00:00:02.585020,0.16930376594841273,180,38,8.938970002809684,0.9031218493601099,COMPLETE
188,188,0.6041666666666666,2023-04-04 00:29:40.937759,2023-04-04 00:29:42.841886,0 days 00:00:01.904127,0.23885741866672688,184,38,8.516695933860015,1.4541244947815268,COMPLETE
189,189,0.59375,2023-04-04 00:29:42.842221,2023-04-04 00:29:47.497342,0 days 00:00:04.655121,0.0980374152935492,183,34,8.753069722100422,0.9533727314400681,COMPLETE
190,190,0.5989583333333334,2023-04-04 00:29:47.497686,2023-04-04 00:29:49.683440,0 days 00:00:02.185754,0.20884646864506365,188,40,8.309741689590982,1.2303581728688586,COMPLETE
191,191,0.6302083333333334,2023-04-04 00:29:49.683778,2023-04-04 00:29:52.289993,0 days 00:00:02.606215,0.16989718612859722,181,37,8.926498977803785,0.7352645390736106,COMPLETE
192,192,0.5989583333333334,2023-04-04 00:29:52.290336,2023-04-04 00:29:54.965748,0 days 00:00:02.675412,0.16645479674917976,180,35,8.893220939690297,0.8373218163348236,COMPLETE
193,193,0.625,2023-04-04 00:29:54.966093,2023-04-04 00:29:58.182759,0 days 00:00:03.216666,0.1406422127494049,183,38,9.604139261006072,1.0155005088286297,COMPLETE
194,194,0.6041666666666666,2023-04-04 00:29:58.183133,2023-04-04 00:30:01.657864,0 days 00:00:03.474731,0.1297713296711891,182,38,9.593642055314916,1.0796779794710765,COMPLETE
195,195,0.6197916666666666,2023-04-04 00:30:01.658204,2023-04-04 00:30:04.865863,0 days 00:00:03.207659,0.14292282742546294,184,37,9.382982622347509,1.3582236211088883,COMPLETE
196,196,0.6145833333333334,2023-04-04 00:30:04.866208,2023-04-04 00:30:07.150422,0 days 00:00:02.284214,0.1957642550460246,180,37,9.85588918656176,0.9802279782068849,COMPLETE
197,197,0.609375,2023-04-04 00:30:07.150771,2023-04-04 00:30:09.955982,0 days 00:00:02.805211,0.15934675244958962,182,36,9.636064915795938,1.7668036973051957,COMPLETE
198,198,0.5677083333333334,2023-04-04 00:30:09.956322,2023-04-04 00:30:10.785485,0 days 00:00:00.829163,0.5917662209318222,185,40,9.167988189889062,1.5211866555188525,COMPLETE
199,199,0.5833333333333334,2023-04-04 00:30:10.785831,2023-04-04 00:30:12.646157,0 days 00:00:01.860326,0.2513656203605528,188,38,9.476818525957755,1.188606417256038,COMPLETE
